2, 5.071922, 36.747954
2, 5.071907, 36.747960
2, 5.071876, 36.747973
2, 5.071828, 36.747993
2, 5.071762, 36.748020
2, 5.071680, 36.748055
2, 5.071573, 36.748100
2, 5.071459, 36.748148
2, 5.071347, 36.748194
2, 5.071230, 36.748240
2, 5.071114, 36.748287
2, 5.071009, 36.748339
2, 5.070909, 36.748402
2, 5.070827, 36.748478
2, 5.070741, 36.748560
2, 5.070663, 36.748636
2, 5.070577, 36.748717
2, 5.070507, 36.748795
2, 5.070433, 36.748882
2, 5.070372, 36.748973
2, 5.070324, 36.749063
2, 5.070283, 36.749163
2, 5.070242, 36.749261
2, 5.070204, 36.749355
2, 5.070167, 36.749448
2, 5.070130, 36.749541
2, 5.070092, 36.749638
2, 5.070052, 36.749738
2, 5.070014, 36.749834
2, 5.069974, 36.749934
2, 5.069935, 36.750032
2, 5.069897, 36.750131
2, 5.069859, 36.750227
2, 5.069820, 36.750325
2, 5.069780, 36.750426
2, 5.069741, 36.750526
2, 5.069701, 36.750626
2, 5.069660, 36.750727
2, 5.069623, 36.750819
2, 5.069584, 36.750916
2, 5.069543, 36.751017
2, 5.069504, 36.751113
2, 5.069466, 36.751209
2, 5.069427, 36.751306
2, 5.069388, 36.751401
2, 5.069349, 36.751497
2, 5.069312, 36.751590
2, 5.069272, 36.751688
2, 5.069232, 36.751789
2, 5.069203, 36.751860
2, 5.069190, 36.751892
2, 5.069164, 36.751942
2, 5.069109, 36.751997
2, 5.069032, 36.752007
2, 5.068955, 36.751991
2, 5.068851, 36.751965
2, 5.068721, 36.751932
2, 5.068577, 36.751895
2, 5.068415, 36.751860
2, 5.068235, 36.751821
2, 5.068028, 36.751776
2, 5.067793, 36.751725
2, 5.067546, 36.751671
2, 5.067300, 36.751617
2, 5.067056, 36.751564
2, 5.066811, 36.751511
2, 5.066556, 36.751456
2, 5.066304, 36.751415
2, 5.066054, 36.751372
2, 5.065810, 36.751319
2, 5.065553, 36.751283
2, 5.065290, 36.751271
2, 5.065045, 36.751273
2, 5.064851, 36.751278
2, 5.064707, 36.751283
2, 5.064609, 36.751283
2, 5.064517, 36.751281
2, 5.064429, 36.751310
2, 5.064313, 36.751308
2, 5.064180, 36.751314
2, 5.064029, 36.751329
2, 5.063862, 36.751343
2, 5.063668, 36.751353
2, 5.063458, 36.751362
2, 5.063223, 36.751366
2, 5.062958, 36.751370
2, 5.062704, 36.751374
2, 5.062446, 36.751378
2, 5.062188, 36.751380
2, 5.061928, 36.751378
2, 5.061671, 36.751376
2, 5.061420, 36.751374
2, 5.061166, 36.751372
2, 5.060908, 36.751371
2, 5.060653, 36.751369
2, 5.060396, 36.751367
2, 5.060132, 36.751365
2, 5.059878, 36.751363
2, 5.059615, 36.751361
2, 5.059350, 36.751359
2, 5.059087, 36.751358
2, 5.058831, 36.751356
2, 5.058571, 36.751355
2, 5.058317, 36.751354
2, 5.058056, 36.751353
2, 5.057804, 36.751371
2, 5.057548, 36.751400
2, 5.057293, 36.751435
2, 5.057044, 36.751466
2, 5.056784, 36.751455
2, 5.056526, 36.751476
2, 5.056266, 36.751502
2, 5.056007, 36.751532
2, 5.055751, 36.751552
